Swing/Take,Outs,runners_code,count_code,PlateLocHeight,PlateLocSide,ERV_delta
Swing,1,0,5,2.32293,0.80284,0.013929102360888576
Swing,1,1,5,2.4764,-0.77213,0.0
Swing,2,1,4,3.21378,-0.55133,-0.04355400696864112
Swing,0,0,2,1.90676,1.41671,-0.001150551464057849
Swing,0,0,0,1.73269,-0.74565,0.0
Swing,0,0,0,0.66293,0.43474,0.002250321102215661
Swing,1,1,4,2.89128,0.47164,-0.0038155763851401153
Swing,1,1,1,0.7598,-0.54886,-0.01750538936311801
Swing,2,1,4,2.57601,0.41426,1.9647499318908532
Swing,2,0,3,3.60155,1.08566,-0.004799676767780519
Swing,0,0,6,3.68959,0.91028,-0.0027686129911500563
Swing,0,0,4,2.37349,0.49503,-0.0005660958493370546
Swing,1,0,5,3.14298,0.77056,-0.0010997696381578118
Swing,1,0,4,1.75735,-0.61655,-0.0006141007563030907
Swing,1,0,1,2.15921,-0.81595,0.0
Swing,1,0,3,1.86041,-0.58886,-0.013103615627274934
Swing,0,0,1,2.7022,-0.48928,0.013977107267854613
Swing,0,1,6,2.73678,0.57003,0.003829026067189628
Swing,0,1,1,2.46738,1.05661,0.0
Swing,0,1,1,3.30188,0.91267,0.0
Swing,0,1,1,1.12611,0.07029,-0.01750538936311801
Swing,1,1,6,2.22397,0.79394,-0.017491939681068498
Swing,2,1,5,2.2537,-0.43773,-0.02223304122038299
Swing,0,0,6,1.80158,0.47018,-0.0027686129911500563
Swing,0,0,7,1.73786,-0.07419,-0.0015581637795894446
Swing,0,0,0,1.79376,-0.10889,0.0
Swing,0,0,1,2.12268,-0.50617,0.0
Swing,0,0,1,1.00799,-0.26499,0.0
Swing,0,0,1,3.03025,0.23194,0.0
Swing,0,0,1,2.08216,-0.97778,4.800490696603606e-05
Swing,1,0,5,1.90466,-0.88101,-0.0010997696381578118
Swing,1,0,7,2.47393,-0.43433,-0.0015581637795894446
Swing,1,0,8,2.21298,0.2223,0.0
Swing,1,0,8,2.19929,0.00607,0.0
Swing,1,0,8,3.62264,0.15431,0.0
Swing,1,0,8,1.58989,-0.76646,0.0
Swing,1,0,8,2.46612,-1.26339,-0.01569242840329541
Swing,0,0,5,1.91534,0.3347,-0.0010997696381578118
Swing,0,0,2,2.56364,0.831,-0.001150551464057849
Swing,0,0,0,3.28378,-0.69718,0.002250321102215661
Swing,1,0,5,1.5209,0.78181,-0.0010997696381578118
Swing,1,0,10,2.84925,0.85367,0.00011379338845861342
Swing,1,0,8,2.8937,0.80254,0.006540612817087583
Swing,1,1,5,2.78638,-0.09677,0.03986464904845457
Swing,1,3,5,2.44475,-0.30313,-0.06209769026883756
Swing,0,0,6,2.59497,-0.49916,-0.0027686129911500563
Swing,0,0,10,2.25262,-1.04457,0.00011379338845861342
Swing,0,1,2,3.16338,-0.73522,-0.01271417392341024
Swing,1,1,6,2.52022,-0.83068,0.003829026067189628
Swing,1,1,4,2.78811,-0.03725,-0.0038155763851401153
Swing,1,1,3,2.92,0.56116,0.0
Swing,2,1,5,3.36872,-0.04555,-0.02223304122038299
Swing,0,0,2,2.42891,-0.54521,-0.001150551464057849
Swing,0,0,3,2.54149,-0.21409,-0.004799676767780519
Swing,1,1,9,2.71063,-0.04222,-0.013445848769706205
Swing,2,1,9,3.50691,0.2224,0.01451122407835187
Swing,2,1,7,2.20633,0.3439,0.972042927151942
Swing,2,1,4,1.84345,-0.11714,-0.0038155763851401153
Swing,2,1,3,2.23697,0.32946,0.011687373738943067
Swing,2,3,2,2.8307,-0.81404,-0.003119622177654144
Swing,2,3,0,4.34511,0.70607,-0.07015759960204404
Swing,0,0,6,2.04461,-0.95806,-0.0027686129911500563
Swing,0,0,1,1.93618,0.27575,4.800490696603606e-05
Swing,1,0,5,2.8622,-0.66435,-0.0010997696381578118
Swing,1,0,3,2.97711,-0.09219,0.009129425593108057
Swing,1,1,6,2.206,-0.26165,1.9685789579580428
Swing,1,0,10,2.58111,0.13383,0.00011379338845861342
Swing,1,0,8,3.07899,-1.35123,-0.007388489543800994
Swing,2,0,6,2.43864,0.86084,-0.0027686129911500563
Swing,2,0,4,3.26172,-0.63008,-0.0006141007563030907
Swing,2,0,3,3.15241,0.08161,0.0
Swing,0,0,2,4.06192,-0.24258,-0.001150551464057849
Swing,1,0,11,2.35271,-0.23868,0.005367081297086192
Swing,2,0,6,3.21235,-0.35445,-0.011638647699981526
Swing,0,0,4,2.9906,-0.19383,-0.0006141007563030907
Swing,0,0,1,3.88644,-0.02486,0.0
Swing,0,0,1,3.47242,-0.08419,0.0
Swing,0,0,1,,,4.800490696603606e-05
Swing,1,0,6,2.44731,-0.32849,-0.0027686129911500563
Swing,1,0,4,2.82075,0.20344,-0.0006141007563030907
Swing,1,0,1,2.51365,-0.39987,4.800490696603606e-05
Swing,2,0,6,0.90118,0.1034,-0.0027686129911500563
Swing,2,0,5,2.57635,0.49117,-0.008303938859494415
Swing,0,0,2,3.04914,-0.40241,0.015028871999046388
Swing,0,1,5,3.30173,-0.8314,0.01271417392341024
Swing,0,3,6,2.06689,-0.11172,1.0318910256410256
Swing,0,5,5,3.88136,0.50531,0.023782733224222585
Swing,0,5,4,2.28863,-1.02996,0.9198685647098345
Swing,2,0,5,2.78617,-0.16854,-0.0010997696381578118
Swing,2,0,2,2.6464,0.27698,-0.001150551464057849
Swing,2,0,1,2.05666,1.11263,0.0
Swing,2,0,1,2.78205,-0.21169,0.03080656604747162
Swing,2,2,5,1.57563,-0.15561,0.044651350837138504
Swing,2,2,2,2.19798,-0.87818,-0.0837138508371385
Swing,0,0,5,1.95278,0.64626,0.9999999999999999
Swing,0,0,5,3.06075,0.76018,-0.0010997696381578118
Swing,0,0,0,2.28724,1.79597,0.0
Swing,0,0,8,2.12713,0.90773,0.0
Swing,0,0,8,2.60418,0.36263,0.9926115104561989
Swing,0,0,6,2.07445,0.09598,-0.003334708840487111
Swing,1,0,5,1.62526,-0.09528,-0.0010997696381578118
Swing,1,0,2,1.05177,-0.7244,0.0010997696381578118
Swing,2,0,5,2.23103,-0.24476,-0.0010997696381578118
Swing,2,0,2,1.15324,0.65791,-0.001150551464057849
Swing,2,0,0,0.93966,0.82126,0.002250321102215661
Swing,0,0,6,2.27725,-0.77597,-0.0027686129911500563
Swing,0,0,3,1.52733,-1.6888,-0.004799676767780519
Swing,1,0,5,2.79708,-1.15893,-0.0010997696381578118
Swing,1,0,2,2.11532,-0.69357,0.0010997696381578118
Swing,2,0,5,1.90499,-0.87564,-0.0010997696381578118
Swing,0,0,6,1.84434,-0.47797,-0.003334708840487111
Swing,1,0,4,2.85628,0.08914,-0.0006141007563030907
Swing,1,0,8,2.01438,-0.22787,0.02337007159670459
Swing,1,0,9,2.67041,-0.33007,0.0030843553837095316
Swing,1,0,7,3.07588,0.49521,-0.0015581637795894446
Swing,1,0,3,2.61024,-0.68245,0.0
Swing,1,0,3,1.52013,0.79789,0.0
Swing,1,0,8,2.73052,0.4463,0.0
Swing,1,0,8,2.47656,0.33374,0.0
Swing,1,0,8,2.01596,0.29996,2.9926115104561988
Swing,1,0,6,2.64495,-0.56442,-0.003334708840487111
Swing,2,0,6,2.08444,0.72485,-0.0027686129911500563
Swing,2,0,3,2.15262,0.20963,0.025958884372725068
Swing,2,2,11,2.99151,-0.05105,-0.017699115044247787
Swing,0,0,4,1.70707,0.29353,-0.0005660958493370546
Swing,1,0,6,2.06964,-0.60028,-0.0027686129911500563
Swing,1,0,7,1.9928,-0.94855,-0.0015581637795894446
Swing,1,0,3,3.01428,0.49803,-0.004799676767780519
Swing,2,0,5,1.95974,-0.44291,-0.0010997696381578118
Swing,2,0,2,1.84058,-0.35497,-0.001150551464057849
Swing,2,0,0,1.86434,-0.28835,0.0
Swing,0,0,6,1.7601,0.02228,-0.003334708840487111
Swing,1,0,6,1.65972,1.12446,-0.0027686129911500563
Swing,1,0,4,2.12055,0.1335,-0.0005660958493370546
Swing,2,0,10,2.08102,0.96908,0.00011379338845861342
Swing,2,0,8,1.05325,0.90968,0.0
Swing,0,0,2,1.49214,-0.71586,0.015028871999046388
Swing,2,1,0,1.16185,0.77064,-0.022992633420684423
Swing,0,0,5,3.27008,0.80444,-0.0010997696381578118
Swing,0,0,3,2.61265,0.18613,0.0
Swing,0,0,8,1.89296,0.2383,0.0
Swing,1,0,6,1.6768,0.4066,0.9966652911595127
Swing,1,0,5,2.61678,0.51203,0.0
Swing,2,0,5,2.34155,-0.2292,-0.008303938859494415
Swing,0,0,5,2.31549,-0.38,0.0
Swing,1,0,6,2.22394,-1.10839,-0.0027686129911500563
Swing,1,1,5,2.61168,-1.28647,0.01271417392341024
Swing,1,1,4,1.72095,-1.22905,-0.0038155763851401153
Swing,1,1,1,1.21072,-0.34939,-0.01750538936311801
Swing,0,0,2,2.20584,0.59236,-0.001150551464057849
Swing,0,0,3,2.28929,-0.23834,-0.004799676767780519
Swing,1,0,10,2.94455,1.12807,-0.00727469615534238
Swing,2,0,2,1.91469,-0.88572,-0.001150551464057849
Swing,2,0,3,2.45356,-0.27422,0.009129425593108057
Swing,2,1,6,2.30223,0.26479,0.02237270936738607
Swing,2,3,2,2.06889,0.06768,-0.003119622177654144
Swing,2,3,0,2.24363,0.99547,0.0
Swing,2,3,0,2.90157,-0.70836,-0.07846153846153846
Swing,0,0,2,1.62782,-0.13219,-0.001150551464057849
Swing,0,0,1,1.56538,-0.82425,4.800490696603606e-05
Swing,1,0,5,2.23316,-0.61556,0.013929102360888576
Swing,1,1,5,2.02694,-0.27914,0.03986464904845457
Swing,1,3,5,1.75077,-0.3594,0.0
Swing,2,3,5,2.07967,0.13368,-0.06209769026883756
Swing,0,0,4,2.15771,0.66704,0.013363006511551522
Swing,0,1,6,2.57104,0.58448,-0.017491939681068498
Swing,1,1,10,2.29673,0.25445,-0.03621877552527262
Swing,2,1,4,2.13387,0.36532,0.018543683300196442
Swing,2,3,6,1.55137,-0.60396,1.0318910256410256
Swing,2,5,9,2.48729,-0.41963,0.1078078078078078
Swing,2,5,10,3.10994,-0.62696,-0.029684601113172532
Swing,2,7,6,1.54943,0.9045,0.030004314779780272
Swing,2,7,4,2.76817,-0.25854,0.010798898071625346
Swing,2,7,1,2.84804,-0.87411,1.8887643569355044
Swing,2,3,5,1.99308,-0.18415,0.01948347037035504
Swing,2,7,7,1.60633,-0.4263,-0.1981981981981982
Swing,0,0,10,1.71255,-0.32224,0.9927253038446575
Swing,0,0,5,2.65277,-0.30381,0.013929102360888576
Swing,0,1,5,1.71506,-0.45789,0.01271417392341024
Swing,0,1,0,3.08773,-0.52014,0.03080111798865872
Swing,0,3,2,0.93904,1.906,-0.003119622177654144
Swing,0,3,0,1.10052,1.63622,-0.016363848192700897
Swing,1,3,4,1.87693,-0.16476,0.025854305360679064
Swing,2,3,6,1.7893,-0.08815,-0.06666666666666667
Swing,0,0,5,2.55158,-0.08799,-0.0010997696381578118
Swing,0,0,2,1.67602,0.30334,-0.001150551464057849
Swing,0,0,5,2.3256,0.42203,0.013929102360888576
Swing,0,1,2,1.52897,-0.64688,-0.003650642863614391
Swing,0,1,0,2.11136,-0.34494,-0.009063531059795848
Swing,1,1,4,2.17604,1.03875,-0.0038155763851401153
Swing,1,1,1,1.64742,1.38598,-0.01750538936311801
Swing,2,1,9,2.21983,0.39072,2.0264188002787487
Swing,2,3,2,1.60753,0.06524,-0.003119622177654144
Swing,0,0,1,2.76329,-1.1037,4.800490696603606e-05
Swing,1,0,2,1.57078,-1.21693,-0.001150551464057849
Swing,1,0,1,1.75898,0.50988,4.800490696603606e-05
Swing,2,0,0,1.94532,2.39287,0.002250321102215661
Swing,0,1,4,2.31945,-1.12439,-0.0038155763851401153
Swing,0,1,3,1.35772,1.0547,-0.0281772753095115
Swing,1,1,4,1.67809,0.39182,-0.021320965748258126
Swing,2,1,6,1.44044,0.04615,0.003829026067189628
Swing,2,1,7,2.83943,-0.23511,0.011907576200396494
Swing,2,3,6,2.08353,-0.3224,0.029878048780487804
Swing,2,3,1,1.14523,-0.52216,2.885904918051661
Swing,2,0,4,3.00131,-1.02465,-0.0006141007563030907
Swing,2,0,3,2.81078,-1.04109,0.0
Swing,2,0,3,1.31956,-0.31195,0.0
Swing,0,0,6,2.17289,0.13473,0.010594393520401466
Swing,0,1,7,2.84156,0.79817,0.00022020246145342676
Swing,0,1,8,2.84376,0.09644,-0.036325517338175566
Swing,1,1,5,2.79594,0.85505,0.03986464904845457
Swing,1,3,5,1.47251,0.17476,0.01948347037035504
Swing,1,3,2,3.22045,0.73574,-0.003119622177654144
Swing,1,3,0,2.50826,0.0377,0.0
Swing,2,3,5,2.07478,0.06079,0.01948347037035504
Swing,2,3,4,2.22656,-0.70481,-0.09654471544715447
Swing,0,0,5,2.80382,0.80281,0.013929102360888576
Swing,0,1,5,3.57206,-0.14067,0.0
Swing,1,1,6,2.98634,0.49117,0.02237270936738607
Swing,1,3,7,2.67383,-0.60929,-0.0017469238948807642
Swing,1,3,3,3.05354,-0.15782,-0.056845041008695474
Swing,0,0,2,1.89725,0.60313,0.015028871999046388
Swing,0,1,5,2.48612,0.72684,0.01271417392341024
Swing,0,1,10,2.01235,0.00414,1.9498521221138387
Swing,0,0,7,1.64608,-0.27937,0.007571261813518613
Swing,0,1,2,3.02103,0.952,-0.003650642863614391
Swing,1,1,2,2.29957,-0.45073,-0.003650642863614391
Swing,1,1,1,2.17117,0.41005,0.0
Swing,2,1,4,2.13849,-1.32531,-0.0038155763851401153
Swing,0,0,5,,,-0.0010997696381578118
Swing,0,0,3,3.06035,-0.94246,-0.004799676767780519
Swing,1,0,7,2.27303,-0.25025,-0.0015581637795894446
Swing,2,0,7,2.73517,-0.33403,-0.014661779406864379
Swing,1,0,4,1.76812,0.13736,0.013363006511551522
Swing,1,1,4,,,-0.021320965748258126
Swing,2,1,7,2.92199,-0.70326,0.972042927151942
Swing,2,1,5,2.83242,0.40152,-0.02223304122038299
Swing,0,0,6,2.39435,0.77691,-0.0027686129911500563
Swing,0,0,4,3.66453,-0.24666,-0.0005660958493370546
Swing,1,0,6,1.84074,-0.00414,-0.0027686129911500563
Swing,1,0,7,1.69534,0.52701,-0.006357840547369964
Swing,2,0,6,2.07613,0.0806,0.010594393520401466
Swing,2,1,4,1.76844,-0.50898,-0.0038155763851401153
Swing,0,0,2,1.14459,-0.23286,-0.001150551464057849
Swing,0,0,0,2.13712,-0.18784,0.002250321102215661
Swing,1,0,1,2.03825,-0.064,0.0
Swing,1,0,1,2.7732,-0.19598,4.800490696603606e-05
Swing,2,0,4,1.7542,1.11587,-0.0006141007563030907
Swing,2,0,1,2.53741,1.49287,0.0
Swing,0,0,5,,,-0.0010997696381578118
Swing,0,0,2,2.74986,-0.02739,0.031858330778663395
Swing,0,2,6,2.83282,-1.00864,-0.020791514598540145
Swing,1,2,5,3.65875,0.04972,0.044651350837138504
Swing,2,2,5,3.18354,-0.33288,-0.0390625
Swing,0,0,4,2.09386,-0.2541,-0.0006141007563030907
Swing,2,0,5,2.32304,1.49123,-0.0010997696381578118
Swing,2,0,2,2.78385,1.66253,-0.007204169221336603
Swing,0,0,5,2.21757,-0.40209,-0.0010997696381578118
Swing,1,1,6,2.1073,0.23362,0.9993375190985485
Swing,1,2,5,3.07258,-0.71718,0.0
Swing,2,2,4,3.17089,0.93922,-0.0693950177935943
Swing,1,0,5,1.84415,-0.05534,0.0
Swing,2,0,4,2.39659,1.16827,-0.00887003470883147
Swing,0,0,10,3.04333,0.53519,0.023483864985163205
Swing,0,2,4,2.91844,-0.26628,-0.007297327524756744
Swing,2,3,2,3.02821,0.01886,-0.0815811606391926
Swing,0,0,0,2.33524,-0.78072,0.002250321102215661
Swing,1,0,5,2.59207,-0.02284,0.0
Swing,2,0,3,3.36053,0.06071,0.0
Swing,2,0,8,3.44557,0.50933,0.0
Swing,0,0,5,3.29207,-0.18963,-0.0010997696381578118
Swing,0,0,2,3.33672,-0.29593,-0.001150551464057849
Swing,0,0,0,4.28898,-0.7085,0.0
Swing,0,0,1,3.13126,0.13263,4.800490696603606e-05
Swing,1,1,5,3.35102,0.7918,0.01271417392341024
Swing,1,1,2,2.5509,0.42886,0.02715047512504433
Swing,1,3,10,2.40984,0.48752,-0.1782178217821782
Swing,0,0,4,2.20815,0.02759,-0.0006141007563030907
Swing,0,0,3,2.59386,-0.18365,0.0
Swing,0,0,3,2.71806,0.81987,-0.004799676767780519
Swing,1,1,7,3.30806,0.51647,0.011907576200396494
Swing,1,7,5,2.95886,0.11766,-0.027200488997555006
Swing,1,7,8,2.14482,-0.90863,0.0
Swing,1,7,8,2.80128,-0.25327,-0.21785714285714286
Swing,2,7,5,2.64911,-0.84634,1.9695945945945947
Swing,2,6,6,4.0207,-0.24059,-0.013387423935091292
Swing,2,7,6,1.98552,-0.39043,1.92956756978691
Swing,2,3,6,3.17752,0.67024,1.0318910256410256
Swing,2,5,6,2.6004,0.81038,0.04651920648498921
Swing,2,5,3,2.66004,0.51844,1.8854809044682463
Swing,2,1,1,1.90163,-0.74569,-0.039738430583501
Swing,0,0,6,3.4507,0.85461,-0.0027686129911500563
Swing,0,0,4,2.53054,-0.37437,-0.0006141007563030907
Swing,0,0,1,3.94078,-0.69773,0.0
Swing,0,0,3,2.90804,-0.3942,0.0
Swing,0,0,3,3.85338,0.56103,-0.004799676767780519
Swing,2,0,1,1.92391,-0.43559,0.0
Swing,2,1,2,3.53674,0.12389,-0.003650642863614391
Swing,0,0,6,3.07,-0.96757,-0.0027686129911500563
Swing,1,0,0,3.65127,0.40687,0.0
Swing,1,0,0,3.44296,0.64903,0.03300888224272125
Swing,1,0,5,3.66306,0.17178,-0.0010997696381578118
Swing,1,0,0,3.23844,-1.20569,0.0
Swing,1,0,0,2.26343,-0.43099,0.002250321102215661
Swing,2,0,2,3.56518,-0.86649,-0.007204169221336603
Swing,0,0,6,3.58502,0.64473,-0.0027686129911500563
Swing,0,0,4,2.80618,0.53786,-0.0006141007563030907
Swing,0,0,3,3.00627,0.93388,0.0
Swing,0,0,8,2.84122,0.34446,0.0
Swing,0,0,8,3.48824,0.22275,0.0
Swing,0,1,3,2.84234,-0.22897,-0.0281772753095115
Swing,1,1,6,1.89278,-0.07662,0.003829026067189628
Swing,1,1,10,3.54398,0.60071,0.00010674181290294682
Swing,1,1,8,3.55705,0.23278,0.0
Swing,1,3,5,3.38919,-0.29813,0.01948347037035504
Swing,1,3,2,2.95298,0.79869,-0.003119622177654144
Swing,1,3,0,2.00611,0.01041,0.0
Swing,1,3,0,3.50516,1.13464,0.0
Swing,1,3,0,3.32057,-0.25228,0.0
Swing,1,3,1,3.38648,0.80028,0.0
Swing,1,3,1,2.4231,0.36191,-0.12239902080783353
Swing,0,0,2,2.75815,0.84199,0.0010997696381578118
Swing,1,0,4,1.96248,-0.04832,-0.0006141007563030907
Swing,1,0,1,3.45576,-0.0978,0.0
Swing,1,0,3,2.96895,0.0222,0.9952003232322194
Swing,1,0,1,3.17764,-0.07914,0.0
Swing,1,0,3,2.61517,0.21767,0.0
Swing,1,0,3,2.3558,-1.12017,-0.004799676767780519
Swing,2,0,6,2.43605,0.46473,0.010594393520401466
Swing,2,1,9,2.01311,0.84019,0.01451122407835187
Swing,2,1,7,2.77836,-0.58822,-0.050190114068441066
Swing,0,0,2,3.24074,0.4981,0.015028871999046388
Swing,0,1,7,3.26144,0.19337,0.00022020246145342676
Swing,0,1,8,3.22302,0.24538,0.0
Swing,0,3,2,3.39689,-0.34004,-0.003119622177654144
Swing,0,3,3,3.11698,-0.50168,0.9201197687224669
Swing,1,2,5,3.10959,0.62151,0.044651350837138504
Swing,1,2,1,1.52729,-0.63464,0.0
Swing,1,2,1,1.90549,-0.76237,0.9551915322580645
Swing,1,2,5,1.77467,-0.45469,0.0
Swing,2,2,5,2.94118,0.80809,-0.0390625
Swing,0,0,5,3.36677,0.7521,-0.0010997696381578118
Swing,0,0,3,2.33224,0.47561,0.0
Swing,0,0,3,3.33198,-0.15043,-0.004799676767780519
Swing,1,0,2,1.82065,-0.29746,-0.001150551464057849
Swing,1,0,0,1.57862,-0.87912,0.002250321102215661
Swing,2,0,5,2.15046,0.1004,-0.0010997696381578118
Swing,2,0,0,2.27749,-0.69246,0.0
Swing,2,0,0,2.88593,0.24274,-0.006053617757278754
Swing,0,0,5,3.05074,-0.75671,-0.0010997696381578118
Swing,0,0,2,2.48216,0.8399,-0.001150551464057849
Swing,0,0,8,2.7827,0.81781,0.0
Swing,0,0,8,3.04825,-0.39389,0.0
Swing,0,0,8,2.62909,-0.42061,-0.007388489543800994
Swing,1,0,4,2.3678,-1.11224,-0.0005660958493370546
Swing,2,0,6,2.04267,0.55317,-0.0027686129911500563
Swing,2,0,10,2.34148,0.26233,0.00011379338845861342
Swing,2,0,8,2.83555,-0.31751,0.9926115104561989
Swing,2,0,6,2.90728,-0.56436,-0.0027686129911500563
Swing,0,0,4,2.32578,0.10606,-0.0005660958493370546
Swing,1,0,6,1.75812,-0.76027,-0.0027686129911500563
Swing,1,0,4,0.95417,0.48416,-0.0006141007563030907
Swing,1,0,8,2.16843,0.65781,0.0
Swing,2,0,0,3.05769,-0.28474,0.09509580753007757
Swing,2,4,6,2.10532,-0.5715,-0.02843055644489978
Swing,2,4,1,3.26689,0.17301,0.0
Swing,2,4,1,1.90831,-0.49595,-0.11304347826086956
Swing,0,0,5,3.02789,-0.46767,-0.0010997696381578118
Swing,0,0,2,2.45311,-0.726,0.015028871999046388
Swing,0,1,4,3.25281,0.62731,-0.0038155763851401153
Swing,0,1,8,2.38796,0.21773,-0.036325517338175566
Swing,1,1,2,2.77879,-0.15646,-0.003650642863614391
Swing,1,1,1,1.50747,-0.01538,1.9685655082759934
Swing,1,0,4,2.14322,0.24212,0.013363006511551522
Swing,1,1,6,2.16954,-0.19865,-0.017491939681068498
Swing,2,1,5,2.7737,-0.60338,0.03986464904845457
Swing,2,3,6,2.74395,0.71469,-0.06666666666666667
Swing,0,0,6,2.75839,0.08235,-0.0027686129911500563
Swing,0,0,8,2.48927,0.06734,-0.007388489543800994
Swing,1,0,5,2.36076,-0.04679,0.0
Swing,2,0,9,2.32613,0.57629,0.0030843553837095316
Swing,2,0,7,2.82098,0.05725,-0.0015581637795894446
Swing,2,0,3,2.55065,0.31801,-0.004799676767780519
Swing,0,0,4,3.4046,0.22666,-0.0006141007563030907
Swing,0,0,1,1.09029,0.36916,4.800490696603606e-05
Swing,1,0,5,4.83141,0.44547,-0.0010997696381578118
Swing,1,0,2,2.91715,-0.09887,0.0010997696381578118
Swing,2,0,5,3.21952,0.01441,-0.0010997696381578118
Swing,2,0,2,3.23807,0.36261,-0.001150551464057849
Swing,0,0,6,2.07315,-0.94532,-0.0027686129911500563
Swing,0,0,10,2.89926,-0.1109,-0.00727469615534238
Swing,1,0,2,2.15083,0.74696,0.0010997696381578118
Swing,2,0,5,2.47003,-0.21705,-0.008303938859494415
Swing,0,0,5,3.2356,-1.30314,0.013929102360888576
Swing,0,1,6,2.95187,0.21743,0.02237270936738607
Swing,0,3,9,2.91053,-0.31633,0.03830979247218497
Swing,0,3,7,1.7652,0.10476,-0.05859196490357624
Swing,1,3,5,2.19027,-0.75978,-0.06209769026883756
Swing,0,0,2,2.0352,-0.47208,0.015028871999046388
Swing,0,1,5,3.14221,-0.62441,0.01271417392341024
Swing,0,1,4,2.89403,0.38862,-0.021320965748258126
Swing,1,1,4,1.13795,0.13856,-0.0038155763851401153
Swing,1,1,1,1.96984,1.11531,0.0
Swing,1,1,1,1.67914,0.25903,-0.01750538936311801
Swing,2,1,4,2.86833,0.16486,-0.04355400696864112
Swing,0,0,5,3.2564,-0.36861,0.0
Swing,1,0,7,3.22034,-0.01233,-0.006357840547369964
Swing,2,0,5,2.49085,0.46181,-0.0010997696381578118
Swing,2,0,4,2.27615,0.57994,-0.0006141007563030907
Swing,2,0,8,2.78388,0.12903,0.0
Swing,2,1,9,4.19032,-0.17185,0.01451122407835187
Swing,2,3,2,3.30629,0.72876,-0.0815811606391926
Swing,0,0,8,2.51123,-0.04591,-0.007388489543800994
Swing,1,0,10,2.63353,0.06716,0.00011379338845861342
Swing,2,0,9,2.46533,-0.47311,0.0030843553837095316
Swing,2,1,6,3.06336,0.25208,0.003829026067189628
Swing,2,1,4,2.59138,-0.30961,-0.0038155763851401153
Swing,2,1,1,2.92295,-0.26924,-0.031434491724006586
Swing,0,0,5,2.97917,-0.1341,0.013929102360888576
Swing,0,1,6,3.08875,0.60855,0.003829026067189628
Swing,0,1,4,1.04372,-0.03034,-0.0038155763851401153
Swing,0,1,1,3.16943,0.15185,0.0
Swing,1,1,5,2.44336,0.54453,0.01271417392341024
Swing,1,1,4,3.02924,-0.62011,-0.0038155763851401153
Swing,1,1,1,1.33098,-0.25611,0.0
Swing,1,1,8,3.74401,-0.36543,-0.036325517338175566
Swing,2,1,9,3.65518,-0.0267,0.01451122407835187
Swing,2,1,7,2.88244,-0.28018,1.0119075762003964
Swing,2,3,5,2.23843,-0.53379,-0.06209769026883756
Swing,0,0,6,1.77166,0.23889,-0.0027686129911500563
Swing,0,0,7,2.66955,-0.28363,-0.0015581637795894446
Swing,0,0,8,2.40172,0.78944,0.0
Swing,0,1,5,2.31538,0.25256,0.0
Swing,1,1,5,2.43328,-0.61381,0.01271417392341024
Swing,1,1,7,2.62934,-0.10592,-0.027957072848058075
Swing,2,1,5,2.52326,-0.41045,1.9860708976391113
Swing,2,0,6,2.52169,0.02034,-0.0027686129911500563
Swing,2,1,2,1.47253,-0.22701,-0.003650642863614391
Swing,2,1,0,2.49369,0.2645,0.0
Swing,0,0,4,2.41902,-0.19945,-0.0006141007563030907
Swing,0,0,1,3.04884,0.0162,0.03080656604747162
Swing,0,2,5,1.38199,0.58941,0.044651350837138504
Swing,0,2,2,2.10687,-0.72775,1.017435574450218
Swing,0,4,4,2.64484,-0.70399,0.9027138767476931
Swing,1,0,6,2.96972,-0.29701,-0.0027686129911500563
Swing,1,0,8,2.42131,-0.39151,0.9926115104561989
Swing,1,0,3,1.56294,-1.87735,-0.004799676767780519
Swing,2,0,5,2.05679,-0.39081,-0.008303938859494415
Swing,0,0,2,2.08373,-0.02173,0.015028871999046388
Swing,0,1,4,2.15619,-0.26142,-0.0038155763851401153
Swing,0,1,1,1.01907,0.79854,-0.01750538936311801
Swing,1,1,2,2.80981,0.75418,-0.01271417392341024
Swing,2,1,5,2.4855,0.0343,1.0
Swing,2,1,6,1.34737,-0.05738,0.003829026067189628
Swing,2,1,7,2.21979,-0.03601,0.9888723859315589
Swing,2,2,6,1.20056,0.42966,0.00954100319505416
Swing,2,2,3,2.19514,-0.68755,0.0
Swing,2,2,8,1.51589,-0.72939,0.0
Swing,2,0,9,2.89441,-0.79448,0.0030843553837095316
Swing,2,0,7,1.7976,-0.96916,-0.0015581637795894446
Swing,2,0,3,2.72488,0.3075,2.025958884372725
Swing,2,0,2,0.93135,-0.35024,-0.001150551464057849
Swing,2,0,0,1.35126,-1.18259,-0.006053617757278754
Swing,0,0,5,2.46569,0.64771,0.0
Swing,1,0,6,2.41435,0.70783,-0.0027686129911500563
Swing,1,0,7,2.14939,0.8348,0.007571261813518613
Swing,1,3,6,3.02773,0.0492,0.029878048780487804
Swing,1,3,4,2.63916,0.26527,-0.03444702517831691
Swing,2,3,7,2.43102,0.30197,0.9778680371352785
Swing,2,5,5,2.21393,0.88073,-0.0985576923076923
Swing,0,0,5,2.03476,0.49862,0.0
Swing,1,0,1,1.35479,-0.11469,4.800490696603606e-05
Swing,2,0,5,3.11481,-0.09545,0.030758561140505583
Swing,2,2,5,2.41102,-0.04147,-0.0390625
Swing,0,0,7,2.50847,-0.07018,-0.0015581637795894446
Swing,0,0,3,2.59162,0.53551,0.0
Swing,0,0,3,3.04461,0.68273,0.0
